"Path","Tracked","WorktreeExists","SizeBytes","TopLevel","Extension","Classification","WorkflowRelation","RuntimeProtection","ReferenceAuditStatus","GitHistoryStatus","Notes"
".tmp/.dart-tool/dart-flutter-telemetry-dismissed-surveys.json","True","True","2",".tmp",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/.dart-tool/dart-flutter-telemetry-session.json","True","True","57",".tmp",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/.flutter","True","True","0",".tmp",".flutter","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/.flutter_settings","True","True","185",".tmp",".flutter_settings","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/.flutter_tool_state","True","True","21",".tmp",".flutter_tool_state","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/avatar-g006-pytest-escalated/test_queue_config_can_load_dot0/functions.env","True","True","741",".tmp",".env","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/avatar-g006-pytest-escalated/test_queue_config_can_load_dotcurrent","True","True","111",".tmp","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/avatar-g006-pytest-escalated/test_worker_staging_smoke_live0/worker_smoke.json","True","True","467",".tmp",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/avatar-g006-pytest-escalated/test_worker_staging_smoke_livecurrent","True","True","111",".tmp","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/create_avatar_preprod_users.py","True","True","6754",".tmp",".py","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/deployed_firestore.rules.json","True","True","46900",".tmp",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/email_tokens_sample.json","True","True","13017",".tmp",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/firestore-rules-test-final/firestoreRules.test.js","True","True","4359",".tmp",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/firestore-rules-test-green/firestoreRules.test.js","True","True","4359",".tmp",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/firestore-rules-test-red/firestoreRules.test.js","True","True","3962",".tmp",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/flutter-shadow","True","True",,".tmp","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/format-firestore-indexes.cjs","True","True","958",".tmp",".cjs","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g004_quality_qa_uv/test_mediapipe_detector_uses_f0/face.task","True","True","15",".tmp",".task","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g004_quality_qa_uv/test_mediapipe_detector_uses_fcurrent","True","True","101",".tmp","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g004-goal-snapshot.json","True","True","936",".tmp",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_inventory_review_fix/test_fixture_reports_known_fes0/festival.json","True","False",,".tmp",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_inventory_review_fix/test_fixture_reports_known_fescurrent","True","False",,".tmp","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_inventory_review_fix2/test_fixture_reports_known_fes0/festival.json","True","False",,".tmp",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_inventory_review_fix2/test_fixture_reports_known_fescurrent","True","False",,".tmp","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_pytest_20260727_04/test_avatar_ttl_cleanup_script0/ttl_report.json","True","False",,".tmp",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_pytest_20260727_04/test_avatar_ttl_cleanup_scriptcurrent","True","False",,".tmp","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_pytest_20260727_04/test_fixture_reports_known_fes0/festival.json","True","False",,".tmp",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_pytest_20260727_04/test_fixture_reports_known_fescurrent","True","False",,".tmp","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_pytest_20260727_04/test_queue_config_can_load_dot0/functions.env","True","False",,".tmp",".env","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_pytest_20260727_04/test_queue_config_can_load_dotcurrent","True","False",,".tmp","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_pytest_20260727_04/test_run_avatar_candidate_qa_d0/candidate.png","True","False",,".tmp",".png","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_pytest_20260727_04/test_run_avatar_candidate_qa_d0/source.png","True","False",,".tmp",".png","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_pytest_20260727_04/test_run_avatar_candidate_qa_d1/candidate.png","True","False",,".tmp",".png","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_pytest_20260727_04/test_run_avatar_candidate_qa_d1/source.png","True","False",,".tmp",".png","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_pytest_20260727_04/test_run_avatar_candidate_qa_dcurrent","True","False",,".tmp","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
".tmp/g005_pytest_20260727_04/test_run_avatar_candidate_qa_h0/candidate.png","True","False",,".tmp",".png","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Operational/test/report artifact area; denied or dynamic consumers are possible."
