assetId,profileId,gender,numericId,identityScope,isReserve,reserveStatus,activeForTarget,identityDecision,shotType,targetFaceType,targetLooksLevel,targetLooksLevelBand,status,localPath,finalPath,approvedPath,rejectedPath,expectedRawPath,expectedFinalPath,expectedApprovedPath,expectedRejectedPath,storagePath,legacyStoragePath,model,size,quality,outputFormat,promptHash,referenceAssetId,referenceLocalPath,resolvedReferencePath,attempt,attemptCount,dryRun,updatedAt,error
female_013__vibe_card__v001,female_013,female,013,production,False,,True,,vibe_card,cat_like,3.7,3.3-3.8,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_013__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/013/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_013__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_013__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_013__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/013/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_013__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_013__vibe_card__v001__attempt01.png,ai_profiles/female/013/vibe_card.png,ai_profiles/female/013.png,codex-built-in-imagegen,1024x1536,high,png,4c856503b9a4b0170722ccb2,female_013__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/013/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/013/face_card.png,0,1,False,2026-05-14T16:04:06+00:00,metadata_mismatch
female_014__face_card__v001,female_014,female,014,production,False,,True,,face_card,cat_like,1.8,1.5-2.4,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_014__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/014/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_014__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_014__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_014__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/014/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_014__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_014__face_card__v001__attempt01.png,ai_profiles/female/014/face_card.png,ai_profiles/female/014.png,codex-built-in-imagegen,1024x1536,high,png,04c4dcad66b9cd92a3fa803d,,,,0,1,False,2026-05-14T16:04:06+00:00,metadata_mismatch
female_014__silhouette_card__v001,female_014,female,014,production,False,,True,,silhouette_card,cat_like,1.8,1.5-2.4,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_014__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/014/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_014__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_014__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_014__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/014/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_014__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_014__silhouette_card__v001__attempt01.png,ai_profiles/female/014/silhouette_card.png,ai_profiles/female/014.png,codex-built-in-imagegen,1024x1536,high,png,88f7cef579ce1ff8d0469a59,female_014__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/014/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/014/face_card.png,0,1,False,2026-05-14T16:04:06+00:00,metadata_mismatch
female_014__vibe_card__v001,female_014,female,014,production,False,,True,,vibe_card,cat_like,1.8,1.5-2.4,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_014__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/014/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_014__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_014__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_014__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/014/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_014__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_014__vibe_card__v001__attempt01.png,ai_profiles/female/014/vibe_card.png,ai_profiles/female/014.png,codex-built-in-imagegen,1024x1536,high,png,eb612ba91653a650d239c028,female_014__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/014/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/014/face_card.png,0,1,False,2026-05-14T16:04:06+00:00,metadata_mismatch
female_015__face_card__v001,female_015,female,015,production,False,,True,,face_card,cat_like,2.5,2.5-3.2,qa_rejected,,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/015/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_015__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_015__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_015__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/015/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_015__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_015__face_card__v001__attempt01.png,ai_profiles/female/015/face_card.png,ai_profiles/female/015.png,codex-built-in-imagegen,1024x1536,high,png,24bcb7ea5efa0ed322dc5ebf,,,,0,0,False,2026-05-13T20:36:17.526140+00:00,duplicate_image_hash; stale_generated_source_reused_from:female_014__face_card__v001; quarantined_to:C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_015__face_card__v001__attempt01.png
female_015__silhouette_card__v001,female_015,female,015,production,False,,True,,silhouette_card,cat_like,2.5,2.5-3.2,vision_approved,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_015__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/015/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_015__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_015__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_015__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/015/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_015__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_015__silhouette_card__v001__attempt01.png,ai_profiles/female/015/silhouette_card.png,ai_profiles/female/015.png,codex-built-in-imagegen,1024x1536,high,png,0fe8b6b5fa0306cb29b2fcce,female_015__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/015/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/015/face_card.png,0,1,False,2026-05-14T16:04:06+00:00,
female_015__vibe_card__v001,female_015,female,015,production,False,,True,,vibe_card,cat_like,2.5,2.5-3.2,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_015__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/015/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_015__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_015__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_015__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/015/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_015__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_015__vibe_card__v001__attempt01.png,ai_profiles/female/015/vibe_card.png,ai_profiles/female/015.png,codex-built-in-imagegen,1024x1536,high,png,2880c6ce247232c4950d08b3,female_015__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/015/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/015/face_card.png,0,1,False,2026-05-14T16:04:06+00:00,metadata_mismatch
female_016__face_card__v001,female_016,female,016,production,False,,True,,face_card,cat_like,3.4,3.3-3.8,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_016__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/016/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_016__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_016__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_016__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/016/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_016__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_016__face_card__v001__attempt01.png,ai_profiles/female/016/face_card.png,ai_profiles/female/016.png,codex-built-in-imagegen,1024x1536,high,png,a934a8e3bf0a128ac7a0cbaf,,,,0,1,False,2026-05-14T16:04:06+00:00,metadata_mismatch
female_016__silhouette_card__v001,female_016,female,016,production,False,,True,,silhouette_card,cat_like,3.4,3.3-3.8,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_016__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/016/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_016__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_016__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_016__silhouette_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/016/silhouette_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_016__silhouette_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_016__silhouette_card__v001__attempt01.png,ai_profiles/female/016/silhouette_card.png,ai_profiles/female/016.png,codex-built-in-imagegen,1024x1536,high,png,50b0b4ed9b6c45802be10a15,female_016__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/016/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/016/face_card.png,0,0,False,2026-05-13T20:54:10+00:00,missing_image
female_016__vibe_card__v001,female_016,female,016,production,False,,True,,vibe_card,cat_like,3.4,3.3-3.8,missing,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_016__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/016/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_016__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_016__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_016__vibe_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/016/vibe_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_016__vibe_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_016__vibe_card__v001__attempt01.png,ai_profiles/female/016/vibe_card.png,ai_profiles/female/016.png,codex-built-in-imagegen,1024x1536,high,png,673bc0f3b26af62a2e52467a,female_016__face_card__v001,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/016/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/016/face_card.png,0,0,False,2026-05-14T12:31:13+00:00,missing_image
female_017__face_card__v001,female_017,female,017,production,False,,True,,face_card,cat_like,3.9,3.9-4.3,vision_rejected,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_017__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/017/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_017__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_017__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/raw/female_017__face_card__v001__attempt01.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/female/017/face_card.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/approved/female_017__face_card__v001.png,C:/Users/Mickey/StudioProjects/dating-app-ai_profile_image/ai_image/rejected/female_017__face_card__v001__attempt01.png,ai_profiles/female/017/face_card.png,ai_profiles/female/017.png,codex-built-in-imagegen,1024x1536,high,png,4f907643df395f493342d53c,,,,0,1,False,2026-05-14T16:04:06+00:00,metadata_mismatch
